county_name,state_id,avg_temp_2013,avg_temp_2014,avg_temp_2015,avg_temp_2016,avg_temp_2017,avg_temp_2018,avg_temp_2019,avg_temp_2020,avg_temp_2021,avg_temp_2022,avg_temp_2023,temp_change_2013_2023
Russell,20,285.7668217193096,286.08865152246864,287.46684019122677,287.81844811760186,287.66957688513156,286.45582822122736,285.9571474362116,287.4455189336687,287.69528770029126,287.22572242663523,287.59973209629686,1.8329103769872859
Saline,20,286.0702568360374,286.4175334641351,287.63148743638607,288.27880046711186,287.92464080293496,286.78505802526666,286.2678030218,287.60686364044335,288.1104809459512,287.65505018737946,288.45859676158506,2.3883399255476547
Scott,20,285.88456222585586,285.93721065604245,287.10909448041997,287.61155180117754,287.18112588802893,286.22796613990766,285.7336145192498,287.19783517726563,287.29356017913017,286.90312828030176,286.6446915664182,0.7601293405623437
Sedgwick,20,286.60734159822,287.04848735334747,288.14154381749063,288.8352481373505,288.53081375879276,287.5965549038514,287.0608134350777,287.9506772638962,288.19677809574415,288.13447292474234,288.7601018370456,2.1527602388256355
Seward,20,287.16021891461287,287.4464756648095,288.0350366632429,289.0599901629103,288.45383261480043,287.87935467267823,287.36495512502256,288.26196543084086,288.35257526816093,288.12623870315673,288.1577157921017,0.9974968774888566
Shawnee,20,285.58332499255687,285.5226275221969,287.1415982167508,287.8614210528749,287.48503482670435,286.4378437547042,285.7371412602272,286.8142444372916,287.264538160341,286.5663276102778,287.636149460479,2.0528244679221075
Sheridan,20,285.0685425724773,285.2750056579186,286.6449241870011,286.68056010776655,286.4067965862825,285.27660025173435,284.78939395122677,286.68028990183427,286.73535593542994,286.3989410569207,285.97174218789985,0.9031996154225226
Sherman,20,284.8497139791018,284.75926956467794,285.97150232093185,286.29046843295794,285.8856204334681,284.9926276700831,284.7089605913955,286.47846010115074,286.26455382252453,285.94998812060646,285.16678963070586,0.31707565160405693
Smith,20,284.9301430523475,285.20773171716684,286.5057856748081,286.70269723432824,286.6698763870219,285.23634770088813,284.69927988106576,286.4868552359741,286.69083814039874,286.3015159279932,286.501879562598,1.5717365102505028
Stafford,20,286.0541823459876,286.44547928970184,287.67958984052876,288.30986329680485,288.0127742668707,286.9482133257268,286.66093296646073,287.52883770275673,287.8765903728377,287.5989873803983,287.85209720201766,1.7979148560300473
Stanton,20,287.040221231638,286.96264399735355,287.67341980862284,288.48661221749836,287.984798637423,287.3781831254286,286.8694592416633,288.23079500909233,288.1028380921707,287.67376903288704,287.6410553198112,0.600834088173201
Stevens,20,287.21189413932404,287.3615440510842,287.91751500584303,288.8547748930506,288.3326861639314,287.84205044502045,287.2772490105658,288.36009448774547,288.31505185476556,288.0761012187338,288.09783470470035,0.885940565376302
Sumner,20,287.28335459078494,287.71828645240873,288.7759800403773,289.5087163017838,289.0887894109667,288.26541510345476,287.68837728783325,288.56180819890346,288.81956051451584,288.86269044502126,289.31627837264324,2.032923781858301
Thomas,20,284.9163030811167,285.06854829425174,286.2486083342547,286.49070022192086,286.1493781319523,285.0910802460033,284.71344118905193,286.61018814838945,286.48515520968266,286.16780048911727,285.55786262769914,0.641559546582414
Trego,20,285.5642273884678,285.85014077356703,287.21478822584345,287.3371080926435,287.1841784038964,286.0281363437859,285.55439227760337,287.03947885049513,287.1879499002791,286.87080057875124,286.79902692551957,1.2347995370517424
Wabaunsee,20,285.3512182430146,285.45088971863146,287.0419474989624,287.716494595527,287.2852642482237,286.31463404637634,285.54749164551,286.7422276828528,287.2155822125383,286.61228531067695,287.6094893498995,2.2582711068848766
Wallace,20,285.3689123476527,285.31164529946295,286.3824643814034,286.8066640606233,286.32215030650923,285.60944776912913,285.1574516375694,286.83981911908853,286.6067970648811,286.3329367996657,285.7022688306506,0.33335648299788545
Washington,20,284.9075858661629,285.088050246921,286.4573533392318,287.14121534328495,286.7740080672732,285.55812491370773,284.80235608505916,286.34416290013326,286.8992910488684,286.33281084074457,287.2275591898426,2.319973323679733
Wichita,20,285.82967963536703,285.8387876108364,286.88139099376804,287.4175514641657,286.91146265896185,286.0775365743099,285.58016315585485,287.1329577026715,287.0609663204149,286.72611420186007,286.3363126630717,0.5066330277046518
Wilson,20,286.8751706562529,287.0173923678298,288.2257668752796,289.1746758351156,288.90249899829,287.8057180995145,287.494829219755,288.023638691056,288.3915917183525,288.2270068938125,289.0618171198907,2.1866464636377714
Woodson,20,286.29498458698384,286.44518565112753,287.75112566258593,288.67272993355203,288.3722830570214,287.2795724530213,286.8513187708319,287.52485521428645,287.9034857475619,287.664544278131,288.52540178982315,2.2304172028393054
Wyandotte,20,285.4393437110744,285.2223571185433,286.91038392074176,287.7869369845388,287.4733747822056,286.2411037128469,285.950360192251,286.65660900582384,287.09519987115084,286.26254071217227,287.51475238198515,2.075408670910747
Adair,21,286.51273000116015,286.5299140606602,287.77155888674037,288.4396935822881,288.2893635655528,287.58372278116246,288.57799787669086,287.8303970449949,287.7981715772851,287.6537489682959,288.6497570964707,2.1370270953105432
Allen,21,287.06618159275126,286.9862963727655,288.3023638841793,288.9414015966859,288.7835270584079,288.09794923176827,288.9090804376151,288.2010560965074,288.2171868750178,288.115921801861,289.10456532262117,2.0383837298699063
Anderson,21,285.99643585548716,285.40685513169603,286.8370153189417,287.48522824246265,287.5999879330383,286.88104004474957,287.3948158598633,287.18217435197516,287.05357678659686,286.8155379272188,287.86465189463655,1.868216039149388
Ballard,21,287.2794310458922,286.8343842739962,288.3494135512341,289.190596251769,289.2446102485259,288.4399132870225,288.55508290035186,288.41440317017424,288.57646679938057,288.39167195460396,289.3683666683201,2.0889356224279254
Barren,21,286.79560591381954,286.7542370253496,288.05098950796037,288.63642145131644,288.58161941633915,287.8820143623567,288.714889459105,287.98446060542693,288.00927516985627,287.87669043371847,288.9251992353942,2.129593321574646
Bath,21,285.7173885067519,285.19394381812964,286.653755271206,287.24118611561926,287.2231073530424,286.5556318803417,287.38714498371104,286.9874556768595,286.81515333254544,286.42511892954,287.4961920124673,1.7788035057154161
Bell,21,285.4972063252648,285.46722671368974,286.67601450486995,287.4496541749501,287.19854855148026,286.65939852556556,287.6041177648474,286.93982791111546,286.9352052155814,286.48673636616076,287.4300793605934,1.9328730353286119
Boone,21,285.3996583076348,284.4953660794001,286.00680503597835,286.8933464758863,286.8095178343737,286.05440765449237,286.45881564242154,286.5421897728987,286.4534266113042,286.0545016063366,287.09418278994747,1.6945244823126586
Bourbon,21,285.673076536535,285.0894273953368,286.5187177638905,287.14188219188327,287.16317855294676,286.4937185222683,287.19729855158346,286.8872084733396,286.73960197100126,286.3900717817735,287.4294516997614,1.7563751632263802
Boyd,21,285.98098700569216,285.53047122893764,286.7895691297716,287.3236048591788,287.2844081030125,286.63723684942266,287.4592011631246,287.2224439967438,286.9540532455534,286.39046757367254,287.650090081833,1.669103076140857
Boyle,21,285.9546748828632,285.6345939629045,286.9641899385533,287.5329709455254,287.64586586931716,286.9074048193912,287.69065220873244,287.2255827643486,287.1692188435421,286.91145447027986,287.93231279124143,1.9776379083782558
Bracken,21,285.53315661077073,284.7912095068606,286.26209036245757,286.93177250469734,286.8984473962598,286.1978301529132,286.7373274961482,286.6727672600075,286.54304019919704,286.1371966588116,287.23409024964064,1.7009336388699126
Breathitt,21,285.9481035333405,285.8088482038916,287.0590206123396,287.7005831607538,287.5176410431677,287.00534035686553,287.9740998028368,287.3454761030629,287.187603056742,286.7872377271193,287.77663485083883,1.8285313174983457
Breckinridge,21,286.38765213418367,286.06276649361496,287.4765519341462,288.0677148885401,288.2378683889581,287.41358907463126,287.8190051272983,287.5994652219493,287.7034378014874,287.4279054453391,288.3759785557111,1.988326421527404
Bullitt,21,286.2603953407857,285.7716274630638,287.19740731048284,287.81124467786947,287.9396577434664,287.16548107455753,287.588275303293,287.423050354249,287.35209061434847,287.1421325526617,288.1563598209255,1.89596448013981
Butler,21,287.00472667902835,286.8539229162276,288.23103507006266,288.81092718797186,288.8066066383004,288.032643015412,288.65521474577093,288.0806800170271,288.14914123078734,287.9399293889584,289.03143183992967,2.026705160901315
Caldwell,21,287.06475585461214,286.82603536001045,288.24720101037246,289.0121211938318,289.01652280341045,288.16478462999436,288.6049225629033,288.1812461409658,288.4222630158736,288.18453355330337,289.042048480315,1.9772926257028303
Calloway,21,287.5220074497865,287.25173355774217,288.6836685677371,289.4487599308443,289.3972342418558,288.5512723250321,289.05807420430597,288.6514791601353,288.7193487555856,288.61326033888724,289.5027877791087,1.980780329322215
Campbell,21,285.4797266785783,284.61825029832045,286.0983117746306,286.9708371114253,286.87950130178774,286.13803104867543,286.56835771694165,286.61743989501963,286.5296197648312,286.1561315384024,287.1776781362789,1.6979514577006398
Carlisle,21,287.48533258911874,287.0733744605977,288.5994973924784,289.41267996767436,289.4249734037208,288.6382066712794,288.80280339570623,288.60210124950567,288.7520063801059,288.59936591839283,289.5706409765736,2.085308387454859
Carroll,21,285.6652171273585,284.79628934621337,286.31420171758765,287.16238505457625,287.13660372804316,286.27603324904044,286.7779727531492,286.82364214532896,286.71898035917894,286.32158038669695,287.4210864764869,1.7558693491283748
Carter,21,285.7652909112831,285.33425026458224,286.7141202193776,287.19283429140467,287.14758650223797,286.4427780941223,287.3395291182341,287.090742398261,286.81465413715796,286.2890475085827,287.56101857422243,1.7957276629393277
Casey,21,286.15195872831623,286.0693493727984,287.31224389424244,288.0121848089388,287.88461264182564,287.1264533967162,288.18337722690075,287.4695661678031,287.4566660372176,287.21441830113974,288.1971086792963,2.0451499509800897
Christian,21,287.12119043259173,286.9464396285665,288.37036953797,289.0666710895522,288.9886385062678,288.21287592882544,288.7573014252144,288.25265849868896,288.41952170674193,288.19676742083504,289.1205363221903,1.999345889598544
Clark,21,285.7643081830041,285.2601813777704,286.6885510210782,287.2756366299763,287.3256385241605,286.6524837471234,287.45633930631595,287.0120229261854,286.87551700875593,286.5310764635297,287.55384055216126,1.7895323691571434
Clay,21,285.9300038264631,285.85907785809746,287.05363340742684,287.7848261202884,287.6468632220366,287.0263592564747,288.07177637400736,287.33897926405376,287.2229915919605,286.8730827054094,287.8385872184843,1.9085833920211712
Clinton,21,286.69330183581866,286.7106875839099,287.94520546847673,288.8088369124171,288.4186412471644,287.7354392150505,288.84567171362875,288.0714979681547,288.05874460974866,287.96701755414784,288.77986895978177,2.086567123963107
Crittenden,21,286.96584808147844,286.6002232499399,288.0575767562171,288.8628192160768,288.9595249229335,288.0267102152751,288.3757128454128,288.104601601912,288.34056961350956,288.0617391171327,288.9111354858039,1.9452874043254837
Cumberland,21,286.9020978887876,286.96717394449644,288.17745064080316,288.9734887474065,288.6737700420195,288.005811422459,289.04606185274224,288.2372919658222,288.2245862811553,288.11310801322435,289.0370399647872,2.134942075999618
Daviess,21,286.71959440590143,286.37642564736154,287.77539639205446,288.56507556415784,288.680546314882,287.83258800697433,288.14007859833015,287.9212609398325,288.09171078617095,287.7313523303311,288.64007693250164,1.9204825266002103
Edmonson,21,286.82568540343385,286.70763119136996,288.0427847477287,288.6221776553232,288.5983337892895,287.88953682007804,288.57748221604385,287.93616338084064,287.99755571998327,287.8368963731637,288.9187907957267,2.0931053922928413
Elliott,21,285.81658765509616,285.4289713193326,286.81300996171205,287.3178094249422,287.2122841346922,286.55605592041275,287.4837912663017,287.16577400508436,286.94905016765046,286.44216302386303,287.6127790042511,1.796191349154924
Estill,21,285.95815045187976,285.5820204702776,286.9775635806217,287.57877340301826,287.60647244946347,286.91156077934176,287.8514090966089,287.2849450465179,287.1627147155611,286.8307805127546,287.8116345541847,1.8534841023049466
Fayette,21,285.6762717960258,285.13626645767204,286.55772394136113,287.1931631742308,287.2406119249744,286.5683531013152,287.27657338814527,286.9164169034437,286.79304194781423,286.46046633414124,287.52095505645286,1.8446832604270753
Fleming,21,285.57777373752026,285.03442461006915,286.5140590405921,287.06620884648413,287.0193970447424,286.3400951977188,287.10512565554257,286.8370043944035,286.6477260744029,286.220939004901,287.39986811326014,1.82209437573988
Floyd,21,286.07777186185746,285.83421883402923,287.0322764449338,287.57732445783574,287.41821855587807,287.0628679483612,287.93749406287264,287.37012697950064,287.2371622771184,286.6959557283642,287.70260927301865,1.6248374111611952
Franklin,21,285.9552879317618,285.245460206142,286.6908118015281,287.4264029699423,287.46326128586077,286.7070487287559,287.2472045167565,287.08921019222277,286.95466399665924,286.6809916793099,287.72310568960063,1.7678177578388272
Fulton,21,287.8559472260986,287.3987125682243,288.98918940722007,289.79671989509404,289.7377745500601,288.9722819338171,289.12965183973466,288.9541176154564,289.06973221725605,288.91662741833994,289.92055120272556,2.0646039766269837
Gallatin,21,285.5663843175506,284.70147700545033,286.1826676357099,287.0332583286406,286.97356580220884,286.1712482616351,286.64286267481043,286.67814737856713,286.55663480037936,286.1809957843353,287.2369703653622,1.6705860478115824
Garrard,21,286.00305391729114,285.6736933129081,287.0016280330029,287.60062719853386,287.6697839343053,286.9490044274234,287.8122903994933,287.3019213959103,287.23608755886073,286.9079306561731,287.9505714138508,1.9475174965596693
Grant,21,285.5253449134302,284.7328009377216,286.17111422362495,286.95077623753855,286.91183961270457,286.1264423755096,286.6367558144224,286.64536241646016,286.48498398638617,286.15164660736906,287.1814103042084,1.656065390778167
Graves,21,287.4676065048933,287.0984481185647,288.5932274591903,289.3589569751768,289.36702488730054,288.5394355096635,288.86526137759404,288.5996980156862,288.7069412764923,288.57106780466927,289.5039396562082,2.0363331513149205
Grayson,21,286.63356313881,286.43990065232674,287.7820259875231,288.37147506907667,288.45100230835067,287.6753048435929,288.22462428758394,287.7673751011601,287.86156180300026,287.63605438709226,288.68272131692726,2.0491581781172385
Green,21,286.56262487579346,286.50772430962786,287.7832045533122,288.41059244207895,288.35964852456715,287.6780216703344,288.47639966019585,287.8119955999695,287.8110935665286,287.6602026027251,288.7267751204626,2.1641502446691447
Greenup,21,285.70909706667703,285.2368063926379,286.58596463495553,287.09616716386245,287.0603497944921,286.3555995568898,287.16792148648204,287.0166145629368,286.74196017921975,286.18841858092685,287.46241442727074,1.7533173605937122
Hancock,21,286.5307508598493,286.17174445115154,287.5929618883128,288.2587384689163,288.4350881248883,287.60188237797837,287.9159613651266,287.74642326634716,287.907466581631,287.54836295229296,288.4965086593767,1.9657577995273527
Hardin,21,286.3243061089675,285.9963365298223,287.3648446715272,287.93405532841086,288.06507504130514,287.30725884571234,287.7808822389189,287.4938384054606,287.5005042451758,287.29865486154654,288.29551931509764,1.9712132061301304
Harlan,21,284.82507380039783,284.7642658868755,285.91632970749504,286.59503571038647,286.4495024150176,285.9727669926928,286.8276949978306,286.20271620159195,286.1644885911327,285.650701529908,286.55416879655235,1.7290949961545152
Harrison,21,285.6583639941918,284.96697501156893,286.40376104158173,287.074113507623,287.07595959418427,286.3541108797817,286.94211956548577,286.80752143250936,286.6492933950166,286.31033981590207,287.34934375676863,1.6909797625768306
Hart,21,286.6099849112237,286.508941800479,287.8123523985239,288.40806508149143,288.3987046404604,287.7046041175894,288.42106499862155,287.79685580542906,287.8246802725919,287.6676058941202,288.7504212373858,2.140436326162103
Henderson,21,286.6735010388788,286.22967837944884,287.6666827724121,288.56338487993474,288.7003968552493,287.7500236112186,288.0249647786876,287.9152917049982,288.14008836242886,287.66847700456725,288.6052919719228,1.9317909330439988
Henry,21,285.74804447302085,284.95721752895275,286.4423512439843,287.2386030696002,287.2428302371967,286.41413013449284,286.9064462642164,286.8735616397564,286.7716643156522,286.4229176274052,287.48170750177826,1.7336630287574053
Hickman,21,287.68318427424003,287.2577972851694,288.812469724427,289.6108849226604,289.5919709589275,288.80137319963546,289.0087514932798,288.7817290369507,288.90878023106967,288.7588325480786,289.7464296270356,2.0632453527955477
Hopkins,21,286.99623563766886,286.8240023342774,288.20041155103365,288.9362505046858,288.96827780352044,288.1442511794663,288.5994271642495,288.1535197921722,288.3777374691673,288.11345969932165,288.9631508559159,1.9669152182470384
Jackson,21,285.8207758940476,285.66764634063827,286.9272542216926,287.61125792170384,287.5153521748601,286.8425237579023,287.8827334388568,287.2366417787813,287.12146034001466,286.80131315540007,287.7406452349971,1.9198693409495036
Jefferson,21,286.07556730118444,285.46687045910534,286.9457700903517,287.6285421334553,287.71458410762403,286.92958875764987,287.3449410138483,287.24415528709136,287.1553648160305,286.8637560101289,287.9074138886483,1.8318465874638719
Jessamine,21,285.89112432589684,285.39683659198585,286.7854839931163,287.4058359093325,287.49569035928926,286.79520354770625,287.4988319058649,287.1360052694429,287.02827208740194,286.7094790026394,287.79230611657107,1.9011817906742294
Johnson,21,286.0287839431773,285.673467674315,287.0031099767287,287.5103757175907,287.34893979306077,286.82968850975635,287.75993433885765,287.3511542380937,287.11981031879844,286.6311721300623,287.7010200237392,1.6722360805619019
Kenton,21,285.3208431299537,284.45831464941614,285.9363058418946,286.8025875426339,286.71738159055064,285.98575663260056,286.4029910473212,286.45548858716495,286.3587848494193,285.9856518716223,287.0001633796129,1.679320249659213
Knott,21,285.6728166547928,285.5541577758221,286.747333864714,287.32560038473264,287.1757896489613,286.7990080405954,287.6894875236792,287.08462251568284,286.9700777923823,286.45024321005263,287.4315360738654,1.7587194190725768
Knox,21,285.9975172723904,285.9575012950089,287.1691783331458,287.9415774772236,287.7574421105997,287.1175428935345,288.17516207908227,287.4298601894944,287.36327441126093,287.00120550476754,287.945731958345,1.9482146859546106
Larue,21,286.2885695200823,286.0247670865426,287.3388076496913,287.95128054963664,288.0231266673856,287.32347508762314,287.8785402534181,287.4604706739707,287.4301914616592,287.22062516529985,288.30156405803524,2.0129945379529204
Laurel,21,286.036767096104,286.02030916686243,287.2059840561061,287.9734179674673,287.7794590284129,287.086506395431,288.2076417048221,287.5091198788546,287.4093388317134,287.09413097614345,288.0367524928493,1.9999853967453305
Lawrence,21,286.06029489463555,285.6297525290123,286.9643939852371,287.46371645785183,287.31929956376104,286.77264833971765,287.67091187750947,287.3199207313111,287.0753149776211,286.55229799535385,287.70925337648316,1.6489584818476146
Lee,21,285.99840663897874,285.7439369315441,287.05934135093776,287.7178982845611,287.6317279641855,287.016175530282,287.9788789633353,287.35354770982207,287.2188490656115,286.89499054705914,287.85206021123673,1.853653572257997
Leslie,21,285.6007306985375,285.5151099078607,286.7007446648609,287.3843779690542,287.26785832158606,286.7328426763953,287.6886216886332,287.0405274288445,286.9414872744133,286.4886066949945,287.45682692721346,1.8560962286759377
Letcher,21,285.2288147433198,285.119076626599,286.2877655133211,286.8944377599197,286.8081015866004,286.39805930482163,287.2326510481192,286.64237256020306,286.59063359424215,286.04388238423377,286.9562403268717,1.7274255835519057
Lewis,21,285.433936610622,284.92597206248945,286.39938187101245,286.9221320501091,286.8369567768308,286.1440805396895,286.9404865003404,286.761873411556,286.53760676897195,286.0375918680903,287.31185341178366,1.877916801161632
Lincoln,21,285.92520274321134,285.74782987208516,287.01531757445883,287.65689950799737,287.6289836458701,286.88897075884086,287.8873683419019,287.24534167804933,287.2246649821011,286.91564610666495,287.9048954415325,1.9796926983211733
Livingston,21,287.1758143600518,286.7683732058057,288.2356797387983,289.0573799698985,289.12269062357683,288.222520663504,288.5395723652882,288.3204639228797,288.4974989035243,288.2792196678065,289.14387275561296,1.9680583955611723
Logan,21,287.1898413055907,287.0108451642481,288.4143288087133,289.0424133493554,288.93479180530755,288.2148406075811,288.8321994053415,288.239533197011,288.3109087098443,288.11392654861373,289.15552338095097,1.9656820753602915
Lyon,21,287.3215451618754,287.00321200137387,288.41788935172684,289.2393344259493,289.21423761054143,288.36089142593505,288.7628460788825,288.4272229415825,288.62999478213493,288.4232864180882,289.2957340307087,1.9741888688332665
Madison,21,285.94943465468555,285.56779738086055,286.9491950856464,287.5315587940297,287.59118279515855,286.89700071163423,287.7797971490386,287.2393707158446,287.1480583045341,286.80673684072593,287.8384729104982,1.8890382558126362
Magoffin,21,285.8911177660861,285.63298105947996,286.94600018854237,287.49756152442035,287.32815384373373,286.8093573045907,287.77392530291985,287.30326593274214,287.0894834966289,286.63131547430214,287.64908329611296,1.7579655300268655
Marion,21,286.2445825921377,285.9500621595093,287.2815522715403,287.8845495066755,287.95534324090863,287.23974948369494,287.9321212347995,287.43063279603655,287.3964672568679,287.2044200888256,288.2347446828456,1.9901620907078836
Marshall,21,287.4418303318666,287.1108576442192,288.54739708882437,289.3382627383361,289.33670742175275,288.487010484599,288.87573278559614,288.57321247755266,288.7081145614938,288.55428836819226,289.44014429369304,1.9983139618264545
Martin,21,286.0981305912592,285.7366602587049,286.9993889127111,287.4861105209214,287.36050613548485,286.97641575958045,287.76277901740565,287.3346990129157,287.1344397142632,286.60627584383633,287.6110497698625,1.5129191786033402
Mason,21,285.5062325524233,284.8533447105156,286.33833754228573,286.9274581479701,286.8837992151733,286.2082876503369,286.8356894767613,286.68932954104326,286.5229121898413,286.08507661533054,287.26267716497637,1.7564446125530822
McCracken,21,287.25394896968066,286.84130489780955,288.32534667680244,289.1336265470117,289.19581737133785,288.3746614085149,288.58241413477145,288.40801736613207,288.554044392853,288.3831992032783,289.3051110276836,2.0511620580029444
McCreary,21,286.3236888120197,286.3128234726477,287.5765835428109,288.43551242153256,288.1012629635069,287.36035549473075,288.4876442964984,287.724973039109,287.7306799118992,287.4927261844144,288.3599353852133,2.03624657319358
McLean,21,286.83299370716657,286.60236671025274,287.94698930018944,288.74624749309675,288.80978943647136,287.97108613747247,288.3744328681861,288.0162486278698,288.17620363871885,287.88677490705993,288.7480440520318,1.9150503448652216
Meade,21,286.2218855153914,285.7793002451563,287.24226276930654,287.84466052003756,288.00453550236176,287.17216602129633,287.5674391942971,287.4658690792443,287.4726801836771,287.20600541094313,288.155838296121,1.9339527807295553
Menifee,21,285.67176084997567,285.226286426802,286.6693081381205,287.2583134828177,287.2203255860469,286.5722317414151,287.4624131210285,286.9988099419127,286.82288528920583,286.43465086136507,287.4601191346702,1.7883582846945387
Mercer,21,286.0370845726971,285.5638898217147,286.9461951658578,287.5392830565312,287.6792632362093,286.9582723675352,287.5853283924297,287.28014167583234,287.1707627730221,286.913908685463,287.96540091798647,1.9283163452893746
Metcalfe,21,286.56264592138,286.5747108042584,287.84569306773096,288.4465405476462,288.3880156430075,287.6843603669453,288.58133121987225,287.84401156936013,287.84828985028633,287.710990604054,288.7376010505011,2.174955129121088
Monroe,21,286.8278290221204,286.8703604158769,288.1171076352903,288.855227742946,288.5815953192023,287.96364242287854,288.89242959710157,288.12003088910404,288.11514283232316,287.99681470514287,288.9770453874992,2.149216365378777
Montgomery,21,285.7287597655382,285.20617673199575,286.6575578835501,287.24176683705986,287.2665314068919,286.59031864623273,287.42097285319926,286.9915069149522,286.8355582378192,286.46647503482797,287.4993858001165,1.7706260345782994
Morgan,21,285.80129337059196,285.4464853426252,286.8440568559366,287.3965266315589,287.2914552513169,286.6654563687703,287.5901720193056,287.2070552482905,287.00514030206205,286.55450667609705,287.6264705563563,1.8251771857643462
Muhlenberg,21,287.0525146680028,286.90720570147516,288.2935140556892,288.92444139342666,288.92277514799275,288.1310244305734,288.6944685193222,288.1509035360936,288.2975630446036,288.053627825617,289.00679479240233,1.9542801243995314
Nelson,21,286.2819955034089,285.83185103919504,287.2241870373242,287.82511526086637,287.95288882603626,287.23081691954144,287.6880579973148,287.4391523516429,287.3478929747746,287.1700001445826,288.1979820879476,1.9159865845387003
Nicholas,21,285.6303177679199,285.028772351711,286.48463429914506,287.0672181041882,287.07269264901595,286.3876581171565,287.0802639554136,286.82299580709866,286.65752470038797,286.26949154257966,287.37126987761116,1.74095210969125
Ohio,21,286.83988544184473,286.64392382034686,288.0169630984664,288.64917708793723,288.71686984930983,287.8983365746512,288.3986019548131,287.9926959507916,288.10058683321637,287.8489815923351,288.8429620787896,2.0030766369448543
Oldham,21,285.9069691952805,285.1480847145617,286.6868816563097,287.45717835355504,287.4617051807161,286.63646133466113,287.09692538283474,287.0436785398352,286.98108653471604,286.5943555486641,287.66855246444493,1.7615832691644187
Owen,21,285.67366547340293,284.88730067856494,286.33211133435685,287.1160770269013,287.0975665063923,286.28242134619234,286.8250160313783,286.78711228402625,286.62934548084775,286.30953411308013,287.35347569375375,1.6798102203508165
Owsley,21,285.9988338086453,285.86088391572446,287.1004727462251,287.79765654153675,287.6596997271164,287.0683825756884,288.0703352612328,287.3796402276474,287.2467321686461,286.9280722111282,287.8885958967674,1.8897620881220973
Pendleton,21,285.5710832634289,284.7874662504401,286.23932446279014,286.98998704417914,286.94515728116545,286.2040210029037,286.7024812667033,286.6975629046769,286.5690830172533,286.21398066588165,287.2540236503968,1.682940386967914
Perry,21,285.7349449595469,285.6443393333342,286.84293168614596,287.4970781868313,287.3580498949575,286.88571024380855,287.811091261911,287.16944772853725,287.0535114299897,286.5891916262411,287.5690919092622,1.8341469497153184
Pike,21,285.64073196635593,285.4260088600906,286.57796574308145,287.1353020419208,287.04346196387655,286.7575292269131,287.47386814229384,286.901950314699,286.8933204677268,286.2525949402468,287.20714614827574,1.5664141819198107
Powell,21,285.82432916173053,285.37709297050463,286.8101285376434,287.39930780719175,287.4270517322158,286.7456378452199,287.6415932756251,287.1280222996122,286.97828712046237,286.62599681297945,287.6219923824013,1.7976632206707563
Pulaski,21,286.33121330396557,286.3150253556281,287.5167805415012,288.31368639365013,288.0420619075289,287.2876957991897,288.467394973106,287.7017314239887,287.68245705822574,287.40136325704947,288.35285956781513,2.0216462638495614
Robertson,21,285.57117010315693,284.90539012057934,286.36373823496183,286.9563246143427,286.9500037373514,286.26623254972054,286.8734869373671,286.7184502700056,286.55923978277013,286.15854144753024,287.2818789695455,1.710708866388586
Rockcastle,21,285.93611564696516,285.84066949890035,287.0782990719407,287.7733190832157,287.6427263658529,286.9162426648779,288.0327917015014,287.3417893755966,287.2878024408853,286.9413322299732,287.8964160184505,1.9603003714853457
Rowan,21,285.6099841021139,285.1711810754028,286.62094857519975,287.1594977718262,287.09351618205375,286.4243196587967,287.29936523113014,286.97058123570235,286.7802202192924,286.3301700900927,287.46575552263397,1.8557714205200568
Russell,21,286.58417684525136,286.5857540716983,287.81703174780483,288.57913778565614,288.324758536917,287.57745331541264,288.6757186146911,287.93818475456595,287.8966111721548,287.7504673207127,288.67138151914037,2.087204673889005
Scott,21,285.7356477120929,285.0481757013291,286.48585286796583,287.1971758630355,287.2074753144458,286.4747419761811,287.08067008751243,286.88833317176733,286.74131775952134,286.4367989373333,287.4706167231969,1.734969011103999
Shelby,21,285.9457091518829,285.25966971995973,286.730027181631,287.44705991300793,287.5206289277016,286.74565760278534,287.1893977003096,287.0726543669806,286.9614587621688,286.6953921002099,287.72830403116933,1.782594879286421
Simpson,21,287.22560912324684,287.0542853033286,288.4234705826376,289.0638733952397,288.9296991442629,288.2320600988694,288.90451403671136,288.32297956331456,288.3301479443721,288.19131137271467,289.18473371876854,1.9591245955217005
Spencer,21,286.15764942037026,285.58489159832095,287.027319573436,287.67251224946483,287.79856751918595,287.0522131215235,287.4716296726179,287.30335447629153,287.1876461773632,286.99079738803107,288.0122226562808,1.85457323591055
Taylor,21,286.38263560935206,286.2553907672535,287.5376541500798,288.17573081352464,288.1283065925216,287.4405086403071,288.2557016097816,287.6216045234388,287.6022982779478,287.4221823605712,288.4704207241926,2.0877851148405284
Todd,21,287.10062851487726,286.94243311349754,288.3542790665483,289.02291739422657,288.8995006972975,288.1638928319687,288.7360728343823,288.1928384359554,288.305783794472,288.0836322981666,289.07296654565175,1.9723380307744947
Trigg,21,287.4020958539628,287.1508052999129,288.55944971573354,289.3389023835175,289.25793160257484,288.456883366209,288.9653212500676,288.5140272695599,288.6553702188803,288.47275143698704,289.38793592206235,1.9858400680995487
Trimble,21,285.75703649879716,284.8973352110289,286.45194960917104,287.2798514681866,287.26472184558975,286.41120251341084,286.8932613600647,286.9074342176717,286.84234439078415,286.4178718197064,287.50970799046985,1.752671491672686
